Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;
110001525000006;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;37;137;3,7;2,71;2130,81;83176374,32;2920;112774223,08;816,17;28949688,91;1875,45;65309682,73
110001525000007;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;104;380;3,65;3,01;688,6;902102,63;716,14;918626,73;315,97;407546,92;599,77;604572,4
110001530000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001530;"ROLIM DE MOURA DO GUAPORÉ";11000153000;"ROLIM DE MOURA DO GUAPORÉ";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";1;0;96;401;4,18;3,35;520,2;201510,12;657,09;164094,7;291,93;226278,7;640,62;273506,35
110001530000002;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001530;"ROLIM DE MOURA DO GUAPORÉ";11000153000;"ROLIM DE MOURA DO GUAPORÉ";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;34;116;3,41;4,31;444,12;975146,17;943,75;1642358,33;249,97;428944,1;784,38;944596,17
110001530000004;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001530;"ROLIM DE MOURA DO GUAPORÉ";11000153000;"ROLIM DE MOURA DO GUAPORÉ";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;5;18;3,6;3,8;572;119170;715;22566,67;468,33;130287,88;702,5;16735,71
110001530000005;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001530;"ROLIM DE MOURA DO GUAPORÉ";11000153000;"ROLIM DE MOURA DO GUAPORÉ";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;42;124;2,95;3,12;519,76;96792,62;574,47;74976,74;259,43;105711,68;535,08;69786,72
110001535000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";2;0;26;97;3,73;2,76;616,23;671188,82;696,61;704177,52;312,6;406119,24;617,18;619309,78
110001535000002;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;114;401;3,52;1,76;489,07;415532,7;714,79;446365,46;280,92;244984,27;540,34;331519,74
110001535000003;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;72;260;3,61;2,27;429,83;380362,45;448,52;388637,72;289,18;239920,15;392,17;285290,45
110001535000004;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;114;378;3,32;1,85;574,83;1175299,68;574,83;1175299,68;376,9;847488,58;471,88;1016914,69
110001535000005;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;183;638;3,49;2,13;742,63;1434726,51;818,68;1519906,91;312,63;625102,81;704,76;1135012,2
110001535000006;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001535;"SANTO ANTÔNIO D'OESTE";11000153500;"SANTO ANTÔNIO D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;107;381;3,56;2,15;753,29;199319,21;790,22;179718,11;287,3;196180,49;755,57;161859,26
110002305000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11003;"Ariquemes";00;"Municípios não pertencentes a estrutura de RM";1100023;"ARIQUEMES";110002305;"ARIQUEMES";11000230500;"ARIQUEMES";1100023000;"ARIQUEMES (todos os setores)";1;0;9;23;2,56;1,78;1313,33;1932075;1477,5;1930878,57;1229,57;3641704,35;1488,42;4044280,7
110002305000002;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11003;"Ariquemes";00;"Municípios não pertencentes a estrutura de RM";1100023;"ARIQUEMES";110002305;"ARIQUEMES";11000230500;"ARIQUEMES";1100023000;"ARIQUEMES (todos os setores)";1;0;182;514;2,82;2,27;2417,3;8742679,2;2499,7;8835255,83;1422,78;4798660,02;1976,55;5574159,26
110002305000003;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11003;"Ariquemes";00;"Municípios não pertencentes a estrutura de RM";1100023;"ARIQUEMES";110002305;"ARIQUEMES";11000230500;"ARIQUEMES";1100023000;"ARIQUEMES (todos os setores)";1;0;244;757;3,1;2,03;2593,9;8896420,87;2704,75;8977132,54;1560,35;5688639,31;2196,54;6612600,02
